shipID,plannedShipDate,actualShipDate,partID,quantity
18631,10/29/2013,11/25/2013,part1b7298f,1
18631,10/29/2013,11/25/2013,part71da2df,2
18631,10/29/2013,11/25/2013,partb6208b5,1
18631,10/29/2013,11/25/2013,part7fa02f8,1
18631,10/29/2013,11/25/2013,part028db70,1
18631,10/29/2013,11/25/2013,part6df019c,1
18631,10/29/2013,11/25/2013,part4bfb68d,1
18631,10/29/2013,11/25/2013,part1645484,1
18631,10/29/2013,11/25/2013,partda5110b,1
18631,10/29/2013,11/25/2013,part1fedfcf,8
18631,10/29/2013,11/25/2013,partda19978,1
18631,10/29/2013,11/25/2013,part0987f63,2
18631,10/29/2013,11/25/2013,partf194391,3
18631,10/29/2013,11/25/2013,part288edc6,1
18631,10/29/2013,11/25/2013,part3f1402f,2
18631,10/29/2013,11/25/2013,part06a13e0,1
18631,10/29/2013,11/25/2013,partb8509b1,1
18631,10/29/2013,11/25/2013,partb50e0af,2
18631,10/29/2013,11/25/2013,part27195fd,1
18631,10/29/2013,11/25/2013,part12d2c9,1
18631,10/29/2013,11/25/2013,part5f5de0b,1
18631,10/29/2013,11/25/2013,part791c237,1
18631,10/29/2013,11/25/2013,partb399873,1
18631,10/29/2013,11/25/2013,part0c1c740,1
18631,10/29/2013,11/25/2013,part48b3217,2
18631,10/29/2013,11/25/2013,part15541ff,1
18631,10/29/2013,11/25/2013,part6527169,1
18631,10/29/2013,11/25/2013,part9146d41,1
18631,10/29/2013,11/25/2013,partc07ac35,1
18631,10/29/2013,11/25/2013,part80ed8a3,1
18631,10/29/2013,11/25/2013,part0dcfff8,1
18631,10/29/2013,11/25/2013,part41a226,1
18631,10/29/2013,11/25/2013,part5f63c90,1
18631,10/29/2013,11/25/2013,part4db7ce3,2
18631,10/29/2013,11/25/2013,partad51dcf,1
18631,10/29/2013,11/25/2013,part66ed30d,1
18631,10/29/2013,11/25/2013,partf6782b7,1
18631,10/29/2013,11/25/2013,partda0e59b,1
18631,10/29/2013,11/25/2013,part501ef0a,1
18631,10/29/2013,11/25/2013,parted7ea94,1
18631,10/29/2013,11/25/2013,partf52edf6,1
18631,10/29/2013,11/25/2013,part434d2bc,1
18631,10/29/2013,11/25/2013,part3a80ef7,1
18631,10/29/2013,11/25/2013,part371b72e,1
18631,10/29/2013,11/25/2013,partdc6886f,1
18631,10/29/2013,11/25/2013,part98d0588,1
18631,10/29/2013,11/25/2013,part2ebefb,1
18631,10/29/2013,11/25/2013,part03ec4c9,1
18631,10/29/2013,11/25/2013,partcea49fd,1
18631,10/29/2013,11/25/2013,part0d00ec6,1
18631,10/29/2013,11/25/2013,part9b3abf3,2
18632,11/20/2013,11/20/2013,part3e13104,1
18633,11/20/2013,11/20/2013,part0845676,1
18633,11/20/2013,11/20/2013,parte57d25f,3
18633,11/20/2013,11/20/2013,part75e83e5,2
18633,11/20/2013,11/20/2013,part497f2a4,2
18634,11/5/2013,11/5/2013,part4ee8132,2
18635,11/5/2013,11/5/2013,partb9a6048,2
18636,11/5/2013,11/5/2013,part726c2c7,3
18637,11/6/2013,11/6/2013,partd4ddec6,2
18638,11/11/2013,11/11/2013,part5b85996,2
18639,11/25/2013,11/25/2013,part9d33caa,1
18639,11/25/2013,11/25/2013,part081f8f4,1
18640,11/1/2013,11/1/2013,part595a060,4
18641,11/5/2013,11/5/2013,part963ddf0,4
18642,11/5/2013,11/5/2013,part6cdbccf,1
18642,11/5/2013,11/5/2013,partfcea478,1
18643,11/7/2013,11/7/2013,part9d22a17,1
18644,11/13/2013,11/13/2013,part16160c3,2
18645,11/15/2013,11/15/2013,part595a060,3
18645,11/15/2013,11/15/2013,partb8f64bd,20
18646,11/15/2013,11/15/2013,part9602a43,1
18647,11/20/2013,11/20/2013,part29f5c57,2
18648,11/21/2013,11/21/2013,part9cb82ff,4
18649,11/21/2013,11/21/2013,partb0dcd38,1
18650,11/22/2013,11/22/2013,partf315135,3
18650,11/22/2013,11/22/2013,partd14fc1b,4
18650,11/22/2013,11/22/2013,part9536eaa,5
18650,11/22/2013,11/22/2013,parte545e3c,15
18652,11/26/2013,11/26/2013,part595a060,5
18653,11/21/2013,11/21/2013,part0845676,1
18653,11/21/2013,11/21/2013,part54c58b,1
18654,11/14/2013,11/14/2013,parte545e3c,2
18654,11/14/2013,11/14/2013,parta1d30d9,2
18655,11/20/2013,11/19/2013,partd7e2e39,1
18656,11/14/2013,11/12/2013,partaf0a07,1
18657,11/14/2013,11/14/2013,partaf0a07,1
18658,11/26/2013,11/26/2013,part45d18ca,1
18659,11/6/2013,11/6/2013,parta442b41,1
18659,11/6/2013,11/6/2013,partb864176,1
18659,11/6/2013,11/6/2013,partf557daa,1
18660,11/8/2013,11/8/2013,part45d7274,1
18661,11/14/2013,11/14/2013,partbbd358e,1
18661,11/14/2013,11/14/2013,partb8f64bd,5
18661,11/14/2013,11/14/2013,part497f2a4,3
18662,11/20/2013,11/20/2013,part12be6b5,2
18663,11/25/2013,11/25/2013,part75e83e5,3
18663,11/25/2013,11/25/2013,part796f3b9,1
18664,11/21/2013,11/21/2013,part6ee349a,1
18664,11/21/2013,11/21/2013,part7259bf2,2
18664,11/21/2013,11/21/2013,partee9a9eb,1
18664,11/21/2013,11/21/2013,part991d2ba,1
18664,11/21/2013,11/21/2013,part6b48c13,1
18664,11/21/2013,11/21/2013,partde23618,1
18664,11/21/2013,11/21/2013,partcbde9e0,1
18664,11/21/2013,11/21/2013,part3ee6b,1
18664,11/21/2013,11/21/2013,part3edf6e1,1
18664,11/21/2013,11/21/2013,part7547885,1
18665,11/19/2013,11/19/2013,parta442b41,1
18665,11/19/2013,11/19/2013,partb864176,1
18665,11/19/2013,11/19/2013,partf557daa,1
18666,11/6/2013,11/6/2013,part54c58b,1
18667,11/6/2013,11/6/2013,partf3d668c,5
18668,11/6/2013,11/6/2013,part7767611,1
18669,11/7/2013,11/7/2013,partae0a29e,1
18669,11/7/2013,11/7/2013,part592caaf,1
18670,11/14/2013,11/14/2013,part699a971,4
18671,11/21/2013,11/21/2013,part593737d,15
18671,11/21/2013,11/21/2013,parte006bdf,2
18671,11/21/2013,11/21/2013,part3986f18,1
18672,11/25/2013,11/25/2013,partf7c7b2b,1
18672,11/25/2013,11/25/2013,part09a69d9,1
18672,11/25/2013,11/25/2013,part4599fe0,3
18672,11/25/2013,11/25/2013,part05a3f10,3
18673,11/22/2013,11/26/2013,partf3d668c,2
18674,11/6/2013,11/6/2013,part108a3be,8
18674,11/6/2013,11/6/2013,part444d9c3,8
18675,11/4/2013,11/4/2013,part41c933b,1
18675,11/4/2013,11/4/2013,partda7e764,2
18676,11/22/2013,11/21/2013,partd6b9d20,1
18676,11/22/2013,11/21/2013,part2b68826,1
18676,11/22/2013,11/21/2013,parta75fb8f,1
18677,11/25/2013,11/25/2013,partb0559cd,1
18678,11/21/2013,11/21/2013,part476f679,5
18678,11/21/2013,11/21/2013,parte7e9f5d,5
18679,11/11/2013,11/11/2013,part3f338bb,8
18679,11/11/2013,11/11/2013,part0773dab,8
18679,11/11/2013,11/11/2013,part2123c99,1
18679,11/11/2013,11/11/2013,part5a0b161,1
18680,11/19/2013,11/20/2013,partfbcb0d3,2
18680,11/19/2013,11/20/2013,part7653adb,3
18680,11/19/2013,11/20/2013,partda4383b,1
18680,11/19/2013,11/20/2013,part57db233,1
18681,11/21/2013,11/21/2013,part30f0883,2
18681,11/21/2013,11/21/2013,part4083815,2
18681,11/21/2013,11/21/2013,part72b47b3,1
18682,11/14/2013,11/14/2013,part8fd3cd2,1
18682,11/14/2013,11/14/2013,partd8dc826,1
18683,11/25/2013,11/25/2013,part4599fe0,3
18684,11/25/2013,11/25/2013,parte56eb47,1
18684,11/25/2013,11/25/2013,part93853de,1
18685,11/14/2013,11/14/2013,part3dc4c75,1
18686,11/19/2013,11/19/2013,part87fb4bb,5
18687,11/8/2013,11/8/2013,part5b85996,1
18688,11/4/2013,11/5/2013,parta1d30d9,2
18689,11/7/2013,11/7/2013,part7f0083d,1
18690,11/20/2013,11/20/2013,part7fbf294,2
18690,11/20/2013,11/20/2013,part44b9290,2
18691,11/25/2013,11/25/2013,part950e2c9,6
18691,11/25/2013,11/25/2013,part059b373,6
18692,11/26/2013,11/25/2013,parta75bcce,1
18693,11/14/2013,11/14/2013,partcc3bfa5,6
18694,11/25/2013,11/25/2013,part6f232b7,2
18695,11/6/2013,11/6/2013,partcfd4150,1
18695,11/6/2013,11/6/2013,part614461e,1
18695,11/6/2013,11/6/2013,parta4d3bf3,1
18695,11/6/2013,11/6/2013,part9f138ce,1
18696,11/6/2013,11/6/2013,partdc41721,1
18697,11/1/2013,11/1/2013,part69e575,1
18698,11/7/2013,11/7/2013,part06a13e0,2
18699,11/7/2013,11/8/2013,part0e67462,2
18699,11/7/2013,11/8/2013,partfbaf22c,1
18700,11/8/2013,11/8/2013,part4754604,1
18700,11/8/2013,11/8/2013,part5f2984e,5
18701,11/8/2013,11/8/2013,part8d269f3,25
18701,11/8/2013,11/8/2013,part05a3f10,10
18702,11/14/2013,11/14/2013,part99f6737,1
18703,11/20/2013,11/20/2013,part75e83e5,25
18703,11/20/2013,11/20/2013,part497f2a4,10
18704,11/21/2013,11/21/2013,part9069c39,2
18705,11/22/2013,11/25/2013,parte57d25f,15
18705,11/22/2013,11/25/2013,parte56eb49,2
18706,11/27/2013,11/27/2013,partbfe10cb,12
18706,11/27/2013,11/27/2013,part77afe42,8
18707,11/1/2013,11/1/2013,part236fcf,3
18708,11/19/2013,11/18/2013,part2c0ef02,2
18709,11/26/2013,11/26/2013,parte57d25f,10
18709,11/26/2013,11/26/2013,part059b373,10
18710,11/5/2013,11/6/2013,part8d73635,1
18710,11/5/2013,11/6/2013,part06212e1,3
18710,11/5/2013,11/6/2013,part4cc8a56,2
18711,11/6/2013,11/6/2013,part07bee5e,2
18712,11/6/2013,11/6/2013,part8acdaf4,1
18712,11/6/2013,11/6/2013,part05a3f10,1
18712,11/6/2013,11/6/2013,partcae0ca0,1
18713,11/7/2013,11/7/2013,partb7cf206,2
18714,11/8/2013,11/8/2013,part059b373,6
18715,11/13/2013,11/13/2013,partd855510,4
18715,11/13/2013,11/13/2013,parte23b6d1,1
18715,11/13/2013,11/13/2013,parte545e3c,2
18716,11/14/2013,11/14/2013,part8acdaf4,2
18716,11/14/2013,11/14/2013,part3dc4c75,1
18716,11/14/2013,11/14/2013,part4db7ce3,1
18716,11/14/2013,11/14/2013,partc77d34,1
18716,11/14/2013,11/14/2013,part6c3c41e,2
18717,11/18/2013,11/15/2013,partd6b9d20,1
18718,11/26/2013,11/26/2013,part34a65a,5
18718,11/26/2013,11/26/2013,part50919de,1
18718,11/26/2013,11/26/2013,parta7f3528,1
18718,11/26/2013,11/26/2013,part6527169,1
18718,11/26/2013,11/26/2013,part43be69a,2
18718,11/26/2013,11/26/2013,part33cd60c,2
18719,11/27/2013,11/26/2013,part56e91f4,1
18719,11/27/2013,11/26/2013,partb60f0d8,1
18720,11/20/2013,11/20/2013,part8081816,3
18721,11/4/2013,11/4/2013,part4872fd9,1
18721,11/4/2013,11/4/2013,part3801f4f,1
18721,11/4/2013,11/4/2013,part3f4a281,1
18722,11/8/2013,11/6/2013,partc623cbe,1
18722,11/8/2013,11/6/2013,partcdd212f,1
18722,11/8/2013,11/6/2013,part7259bf2,1
18722,11/8/2013,11/6/2013,part1fedfcf,3
18722,11/8/2013,11/6/2013,partf194391,1
18722,11/8/2013,11/6/2013,partee9a9eb,1
18722,11/8/2013,11/6/2013,parte394e24,1
18722,11/8/2013,11/6/2013,partb50e0af,1
18722,11/8/2013,11/6/2013,part9396a30,1
18722,11/8/2013,11/6/2013,part6b48c13,1
18722,11/8/2013,11/6/2013,part6e80887,1
18722,11/8/2013,11/6/2013,part0c1c740,1
18722,11/8/2013,11/6/2013,part15541ff,1
18722,11/8/2013,11/6/2013,part6527169,1
18722,11/8/2013,11/6/2013,part9146d41,1
18722,11/8/2013,11/6/2013,partaad15f,1
18722,11/8/2013,11/6/2013,part8a0bfef,1
18722,11/8/2013,11/6/2013,partd9f75b1,1
18722,11/8/2013,11/6/2013,part0dd6fb2,1
18722,11/8/2013,11/6/2013,part789083,1
18722,11/8/2013,11/6/2013,parte1c733,1
18722,11/8/2013,11/6/2013,part88c297,1
18722,11/8/2013,11/6/2013,part481932d,1
18722,11/8/2013,11/6/2013,partcbde9e0,1
18722,11/8/2013,11/6/2013,part89e351f,1
18722,11/8/2013,11/6/2013,part18e8315,1
18722,11/8/2013,11/6/2013,partaa3d0d6,1
18722,11/8/2013,11/6/2013,part0379c70,1
18722,11/8/2013,11/6/2013,part0f85d3a,1
18722,11/8/2013,11/6/2013,part7547885,2
18722,11/8/2013,11/6/2013,part9fc75d0,1
18723,11/7/2013,11/7/2013,partc4e6ef0,2
18724,11/15/2013,11/15/2013,part4e30bc5,3
18725,11/21/2013,11/21/2013,partf012b8d,1
18725,11/21/2013,11/21/2013,part1bc1588,1
18726,11/20/2013,11/20/2013,part3dc4c75,1
18727,11/11/2013,11/11/2013,partb2acc45,1
18727,11/11/2013,11/11/2013,part11baca2,1
18728,11/12/2013,11/12/2013,part074f90e,1
18728,11/12/2013,11/12/2013,part54c58b,1
18728,11/12/2013,11/12/2013,parte545e3c,2
18729,11/20/2013,11/20/2013,part5d75679,1
18729,11/20/2013,11/20/2013,part64c406f,1
18729,11/20/2013,11/20/2013,part5425ac1,1
18729,11/20/2013,11/20/2013,part1ebf718,1
18729,11/20/2013,11/20/2013,part8a9d16c,1
18729,11/20/2013,11/20/2013,part4824356,1
18730,11/20/2013,11/21/2013,part75e83e5,5
18730,11/20/2013,11/21/2013,part059b373,8
18730,11/20/2013,11/21/2013,part7f25c5d,1
18731,11/11/2013,11/11/2013,part20b4794,1
18732,11/12/2013,11/12/2013,part07bee5e,10
18733,11/13/2013,11/13/2013,parte3b3b,3
18734,11/19/2013,11/19/2013,part7fde19e,24
18735,11/20/2013,11/19/2013,parta541e88,1
18736,11/14/2013,11/15/2013,part1f53333,1
18737,11/22/2013,11/22/2013,part9d69467,1
18738,11/1/2013,11/1/2013,partfbaf22c,4
18739,11/5/2013,11/5/2013,partf17aa99,1
18740,11/7/2013,11/7/2013,part37230b7,2
18741,11/14/2013,11/14/2013,parta1d30d9,3
18742,11/21/2013,11/21/2013,part69d118c,1
18742,11/21/2013,11/21/2013,partbf83c24,1
18742,11/21/2013,11/21/2013,part2424488,1
18743,11/25/2013,11/25/2013,part7526d5d,10
18744,11/25/2013,11/25/2013,part6ee349a,1
18744,11/25/2013,11/25/2013,part0a5a62,1
18744,11/25/2013,11/25/2013,part7259bf2,2
18744,11/25/2013,11/25/2013,part23f9e89,1
18744,11/25/2013,11/25/2013,part7496932,1
18744,11/25/2013,11/25/2013,parta65cca1,1
18744,11/25/2013,11/25/2013,partc3f6b27,1
18744,11/25/2013,11/25/2013,partfcb753c,1
18744,11/25/2013,11/25/2013,partcc384ad,1
18744,11/25/2013,11/25/2013,part3769a6a,1
18744,11/25/2013,11/25/2013,part3dbba49,2
18744,11/25/2013,11/25/2013,partf5f5204,1
18744,11/25/2013,11/25/2013,partd30492f,1
18744,11/25/2013,11/25/2013,partf01264b,2
18744,11/25/2013,11/25/2013,partaf8fb76,1
18744,11/25/2013,11/25/2013,part7547885,2
18744,11/25/2013,11/25/2013,parta442b41,1
18744,11/25/2013,11/25/2013,partb864176,1
18744,11/25/2013,11/25/2013,partf557daa,1
18745,11/1/2013,11/1/2013,part2360240,1
18745,11/1/2013,11/1/2013,partc8acf6b,2
18746,11/4/2013,11/4/2013,partfb0d81,1
18747,11/6/2013,11/6/2013,part8c15cef,4
18748,11/7/2013,11/7/2013,partd4ed489,2
18749,11/11/2013,11/11/2013,part5a8e196,1
18750,11/11/2013,11/11/2013,part841ca81,1
18751,11/12/2013,11/12/2013,parte394e24,1
18752,11/18/2013,11/15/2013,part20c39da,3
18753,11/19/2013,11/19/2013,part770d3ce,1
18754,11/25/2013,11/25/2013,part103cc12,1
18755,11/25/2013,11/25/2013,part5b3f81,12
18756,11/27/2013,11/27/2013,part66212c1,4
18757,11/1/2013,11/1/2013,part089481e,4
18758,11/6/2013,11/6/2013,part6e799e0,2
18759,11/11/2013,11/11/2013,part4af211f,1
18759,11/11/2013,11/11/2013,partcf6e515,2
18760,11/11/2013,11/11/2013,partd55a9e8,1
18761,11/12/2013,11/12/2013,parta581fa3,1
18761,11/12/2013,11/12/2013,parta9f9646,1
18761,11/12/2013,11/12/2013,part1fedfcf,3
18761,11/12/2013,11/12/2013,part96ccc3d,1
18761,11/12/2013,11/12/2013,part47182ae,1
18761,11/12/2013,11/12/2013,part111d6eb,2
18761,11/12/2013,11/12/2013,part3db2c7c,1
18762,11/13/2013,11/13/2013,part4af211f,1
18763,11/11/2013,11/15/2013,part6c7f051,1
18764,11/18/2013,11/18/2013,part08f25df,2
18765,11/18/2013,11/18/2013,partb02162e,1
18766,11/19/2013,11/19/2013,parte56eb49,2
18767,11/21/2013,11/21/2013,part222113a,2
18768,11/21/2013,11/21/2013,parta1d30d9,4
18769,11/25/2013,11/25/2013,part595a060,6
18769,11/25/2013,11/25/2013,part7f14314,3
18769,11/25/2013,11/25/2013,part70f3d7,1
18770,11/5/2013,11/5/2013,partd85494c,1
18771,11/7/2013,11/7/2013,partc5fe7a2,1
18772,11/8/2013,11/8/2013,part6dee57c,1
18773,11/14/2013,11/14/2013,part4cef9a7,1
18774,11/15/2013,11/15/2013,partdeddc88,2
18775,11/20/2013,11/20/2013,part595a060,4
18776,11/25/2013,11/25/2013,part2a6a32e,1
18776,11/25/2013,11/25/2013,partbaff294,1
18776,11/25/2013,11/25/2013,partba9ccf6,1
18776,11/25/2013,11/25/2013,part0a5a62,1
18777,11/26/2013,11/26/2013,part7da032d,1
18777,11/26/2013,11/26/2013,part8898bc2,1
18777,11/26/2013,11/26/2013,part1e82e79,1
18777,11/26/2013,11/26/2013,parte2cbcc9,2
18778,11/5/2013,11/5/2013,part410493c,2
18779,11/7/2013,11/6/2013,part1ef64d,2
18780,11/25/2013,11/25/2013,partbed33c6,3
18780,11/25/2013,11/25/2013,part49ef432,1
18780,11/25/2013,11/25/2013,partc37a2e1,1
18780,11/25/2013,11/25/2013,part5873e2f,1
18780,11/25/2013,11/25/2013,part763dbb8,1
18780,11/25/2013,11/25/2013,part064eb2e,1
18780,11/25/2013,11/25/2013,part52d2d4e,1
18780,11/25/2013,11/25/2013,part85ad90b,1
18780,11/25/2013,11/25/2013,part397c3e,1
18780,11/25/2013,11/25/2013,part1a68119,1
18780,11/25/2013,11/25/2013,parte12cf08,1
18780,11/25/2013,11/25/2013,part50d9da7,1
18780,11/25/2013,11/25/2013,part6255f22,1
18780,11/25/2013,11/25/2013,partcc81d3b,1
18781,11/1/2013,11/1/2013,part07bee5e,5
18782,11/1/2013,11/1/2013,part8981ccd,2
18782,11/1/2013,11/1/2013,part8f18006,5
18783,11/5/2013,11/5/2013,partda7e764,1
18784,11/7/2013,11/7/2013,partd6d7e06,1
18785,11/7/2013,11/7/2013,part7cd17e6,1
18786,11/7/2013,11/7/2013,part8ca5983,1
18786,11/7/2013,11/7/2013,part81fb09d,1
18787,11/8/2013,11/8/2013,part6b3365,1
18787,11/8/2013,11/8/2013,part38a3ee6,1
18787,11/8/2013,11/8/2013,part08f25df,1
18788,11/8/2013,11/8/2013,part00b3285,2
18789,11/8/2013,11/8/2013,part595a060,2
18790,11/11/2013,11/11/2013,parte9e44ab,1
18791,11/11/2013,11/11/2013,partbbd358e,5
18791,11/11/2013,11/11/2013,partcba0518,1
18791,11/11/2013,11/11/2013,part497f2a4,12
18792,11/11/2013,11/11/2013,part0459498,2
18792,11/11/2013,11/11/2013,part5f2c661,3
18793,11/15/2013,11/15/2013,partce081ea,1
18793,11/15/2013,11/15/2013,part2f57df,1
18793,11/15/2013,11/15/2013,part4f4e28a,1
18793,11/15/2013,11/15/2013,partb960ded,1
18793,11/15/2013,11/15/2013,partcbc6c5b,2
18794,11/19/2013,11/19/2013,part4af211f,1
18795,11/19/2013,11/19/2013,part53f4db5,2
18796,11/19/2013,11/20/2013,part3cbbac0,10
18797,11/20/2013,11/20/2013,parta11d3a7,1
18797,11/20/2013,11/20/2013,part40d030e,1
18797,11/20/2013,11/20/2013,parte738b63,2
18798,11/21/2013,11/21/2013,part714372c,1
18799,11/22/2013,11/22/2013,partc0a8b11,4
18799,11/22/2013,11/22/2013,part6be51c0,4
18800,11/22/2013,11/22/2013,part8981ccd,12
18801,11/22/2013,11/22/2013,partdddd579,3
18802,11/25/2013,11/25/2013,partbbd358e,5
18802,11/25/2013,11/25/2013,partcba0518,1
18802,11/25/2013,11/25/2013,part497f2a4,13
18803,11/27/2013,11/27/2013,partc361c0f,1
18804,11/27/2013,11/27/2013,part960ada1,2
18805,11/6/2013,11/6/2013,partf16b3a5,8
18806,11/26/2013,11/26/2013,part54d1a21,1
18806,11/26/2013,11/26/2013,partc653823,1
18806,11/26/2013,11/26/2013,partb6208b5,1
18806,11/26/2013,11/26/2013,partb7c16e4,1
18806,11/26/2013,11/26/2013,partb5dfc71,1
18806,11/26/2013,11/26/2013,part1645484,1
18806,11/26/2013,11/26/2013,part062324f,1
18806,11/26/2013,11/26/2013,part1fedfcf,6
18806,11/26/2013,11/26/2013,partda19978,2
18806,11/26/2013,11/26/2013,part0987f63,1
18806,11/26/2013,11/26/2013,partf194391,3
18806,11/26/2013,11/26/2013,part84f1fbc,1
18806,11/26/2013,11/26/2013,partcae4a86,1
18806,11/26/2013,11/26/2013,part288edc6,1
18806,11/26/2013,11/26/2013,partb8509b1,1
18806,11/26/2013,11/26/2013,partf0bc9b1,1
18806,11/26/2013,11/26/2013,parte3f9e7c,4
18806,11/26/2013,11/26/2013,parte3b,1
18806,11/26/2013,11/26/2013,part720e64e,1
18806,11/26/2013,11/26/2013,part98e5821,1
18806,11/26/2013,11/26/2013,part4925a,1
18806,11/26/2013,11/26/2013,part0d30662,1
18806,11/26/2013,11/26/2013,part843e550,1
18806,11/26/2013,11/26/2013,parta768a76,1
18806,11/26/2013,11/26/2013,part2161c74,1
18806,11/26/2013,11/26/2013,part15541ff,1
18806,11/26/2013,11/26/2013,part6527169,1
18806,11/26/2013,11/26/2013,part9146d41,1
18806,11/26/2013,11/26/2013,part57669fb,1
18806,11/26/2013,11/26/2013,part6c19180,1
18806,11/26/2013,11/26/2013,partf31e028,1
18806,11/26/2013,11/26/2013,part0dcfff8,1
18806,11/26/2013,11/26/2013,part28069f5,1
18806,11/26/2013,11/26/2013,part41a226,1
18806,11/26/2013,11/26/2013,part0e8930a,1
18806,11/26/2013,11/26/2013,part26f055c,1
18806,11/26/2013,11/26/2013,partc50051b,1
18806,11/26/2013,11/26/2013,part5f63c90,1
18806,11/26/2013,11/26/2013,part6e0e078,1
18806,11/26/2013,11/26/2013,part501ef0a,2
18806,11/26/2013,11/26/2013,part451bb96,1
18806,11/26/2013,11/26/2013,part371b72e,1
18806,11/26/2013,11/26/2013,part957826e,1
18806,11/26/2013,11/26/2013,part99694e,1
18806,11/26/2013,11/26/2013,partcc7accc,1
18806,11/26/2013,11/26/2013,part03ec4c9,1
18806,11/26/2013,11/26/2013,parta442b41,1
18806,11/26/2013,11/26/2013,partd5b19e4,1
18806,11/26/2013,11/26/2013,partac408cd,1
18806,11/26/2013,11/26/2013,part82e69e9,1
18806,11/26/2013,11/26/2013,parted2665a,1
18806,11/26/2013,11/26/2013,partcea49fd,1
18806,11/26/2013,11/26/2013,part9b3abf3,1
18807,11/25/2013,11/22/2013,part6ee349a,3
18807,11/25/2013,11/22/2013,part7259bf2,6
18807,11/25/2013,11/22/2013,part7496932,3
18807,11/25/2013,11/22/2013,part481932d,3
18807,11/25/2013,11/22/2013,partcbde9e0,3
18807,11/25/2013,11/22/2013,partaf8fb76,6
18807,11/25/2013,11/22/2013,partf5fc5f8,3
18807,11/25/2013,11/22/2013,part7547885,12
18808,11/7/2013,11/5/2013,part71b107e,1
18808,11/7/2013,11/5/2013,part6ee349a,1
18808,11/7/2013,11/5/2013,part7259bf2,1
18808,11/7/2013,11/5/2013,part7496932,1
18808,11/7/2013,11/5/2013,partd0447d,1
18808,11/7/2013,11/5/2013,parte22aa5f,1
18808,11/7/2013,11/5/2013,partde23618,1
18808,11/7/2013,11/5/2013,partcbde9e0,1
18808,11/7/2013,11/5/2013,part92b16c5,1
18808,11/7/2013,11/5/2013,part3ee6b,1
18808,11/7/2013,11/5/2013,partaf8fb76,1
18808,11/7/2013,11/5/2013,part7547885,2
18808,11/7/2013,11/5/2013,parta442b41,1
18808,11/7/2013,11/5/2013,partb864176,2
18808,11/7/2013,11/5/2013,partfdc6e92,1
18809,11/12/2013,11/12/2013,parte2e0317,1
18810,11/11/2013,11/11/2013,part1fedfcf,1
18810,11/11/2013,11/11/2013,part6daf920,1
18810,11/11/2013,11/11/2013,part09e85b0,1
18812,11/13/2013,11/13/2013,part54d1a21,1
18812,11/13/2013,11/13/2013,partb6208b5,1
18812,11/13/2013,11/13/2013,part1bb937d,1
18812,11/13/2013,11/13/2013,partb5dfc71,1
18812,11/13/2013,11/13/2013,part062324f,1
18812,11/13/2013,11/13/2013,part1fedfcf,4
18812,11/13/2013,11/13/2013,parte3f9e7c,4
18812,11/13/2013,11/13/2013,parte0eff17,1
18812,11/13/2013,11/13/2013,part720e64e,1
18812,11/13/2013,11/13/2013,part576a56b,1
18812,11/13/2013,11/13/2013,part915e25f,1
18812,11/13/2013,11/13/2013,part4925a,1
18812,11/13/2013,11/13/2013,part843e550,1
18812,11/13/2013,11/13/2013,part451bb96,1
18812,11/13/2013,11/13/2013,part371b72e,1
18812,11/13/2013,11/13/2013,part03ec4c9,1
18812,11/13/2013,11/13/2013,parted2665a,1
18813,11/22/2013,11/26/2013,part0dba90d,2
18813,11/22/2013,11/26/2013,part4bfb68d,1
18813,11/22/2013,11/26/2013,part9d8e29f,1
18813,11/22/2013,11/26/2013,part1645484,1
18813,11/22/2013,11/26/2013,part1fedfcf,3
18813,11/22/2013,11/26/2013,part0987f63,2
18813,11/22/2013,11/26/2013,partf194391,3
18813,11/22/2013,11/26/2013,partcae4a86,1
18813,11/22/2013,11/26/2013,part288edc6,1
18813,11/22/2013,11/26/2013,partf81195,1
18813,11/22/2013,11/26/2013,part06a13e0,1
18813,11/22/2013,11/26/2013,partb50e0af,2
18813,11/22/2013,11/26/2013,partb399873,1
18813,11/22/2013,11/26/2013,part2f7402c,1
18813,11/22/2013,11/26/2013,part0c1c740,1
18813,11/22/2013,11/26/2013,part48b3217,1
18813,11/22/2013,11/26/2013,part15541ff,1
18813,11/22/2013,11/26/2013,part6527169,1
18813,11/22/2013,11/26/2013,part9146d41,1
18813,11/22/2013,11/26/2013,partc6d58ba,1
18813,11/22/2013,11/26/2013,part80ed8a3,1
18813,11/22/2013,11/26/2013,part0dcfff8,1
18813,11/22/2013,11/26/2013,part7dbcf6e,1
18813,11/22/2013,11/26/2013,part28069f5,1
18813,11/22/2013,11/26/2013,part41a226,1
18813,11/22/2013,11/26/2013,part5f63c90,1
18813,11/22/2013,11/26/2013,part66ed30d,1
18813,11/22/2013,11/26/2013,part501ef0a,2
18813,11/22/2013,11/26/2013,part7f7f838,1
18813,11/22/2013,11/26/2013,partecfc8e9,1
18813,11/22/2013,11/26/2013,parte8a3c2a,1
18813,11/22/2013,11/26/2013,parta66fdb,1
18813,11/22/2013,11/26/2013,part0d00ec6,1
18813,11/22/2013,11/26/2013,part9b3abf3,3
18814,11/22/2013,11/26/2013,part7da032d,3
18814,11/22/2013,11/26/2013,part3dc4c75,1
18814,11/22/2013,11/26/2013,part8898bc2,2
18814,11/22/2013,11/26/2013,parte2cbcc9,2
